id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointFrm
11,m,19,10,60,11_10,11,L,0.88,0.389,0.525,0.26,0.392,30
11,m,19,11,1,11_11,82,L,0.88,0.041,0.163,-0.006,0.112,25
11,m,19,11,2,11_11,82,L,0.93,0.034,0.156,-0.009,0.109,25
11,m,19,11,3,11_11,82,L,0.88,0.029,0.151,-0.014,0.105,25
11,m,19,11,4,11_11,82,L,0.93,0.025,0.147,-0.018,0.101,25
11,m,19,11,5,11_11,82,L,0.93,0.025,0.147,-0.018,0.101,25
11,m,19,11,6,11_11,82,L,0.88,0.025,0.148,-0.019,0.1,25
11,m,19,11,7,11_11,82,L,0.93,0.023,0.146,-0.021,0.098,25
11,m,19,11,8,11_11,82,L,0.93,0.016,0.139,-0.029,0.09,25
11,m,19,11,9,11_11,82,L,0.88,0.012,0.134,-0.032,0.087,25
11,m,19,11,10,11_11,82,L,0.88,0.001,0.123,-0.043,0.075,25
11,m,19,11,11,11_11,82,L,0.88,-0.012,0.109,-0.054,0.063,25
11,m,19,11,12,11_11,82,L,0.88,-0.037,0.082,-0.072,0.043,25
11,m,19,11,13,11_11,82,L,0.88,-0.073,0.044,-0.098,0.015,25
11,m,19,11,14,11_11,82,L,0.88,-0.112,0.003,-0.126,-0.015,25
11,m,19,11,15,11_11,82,L,0.88,-0.143,-0.031,-0.147,-0.039,25
11,m,19,11,16,11_11,82,L,0.88,-0.178,-0.069,-0.171,-0.066,25
11,m,19,11,17,11_11,82,L,0.88,-0.192,-0.086,-0.179,-0.077,25
11,m,19,11,18,11_11,82,L,0.88,-0.187,-0.085,-0.175,-0.076,25
11,m,19,11,19,11_11,82,L,0.88,-0.18,-0.079,-0.171,-0.073,25
11,m,19,11,20,11_11,82,L,0.88,-0.196,-0.094,-0.179,-0.081,25
11,m,19,11,21,11_11,82,L,0.88,-0.185,-0.084,-0.173,-0.075,25
11,m,19,11,22,11_11,82,L,0.88,-0.182,-0.081,-0.169,-0.071,25
11,m,19,11,23,11_11,82,L,0.88,-0.184,-0.083,-0.17,-0.072,25
11,m,19,11,24,11_11,82,L,0.88,-0.183,-0.082,-0.168,-0.07,25
11,m,19,11,25,11_11,82,L,0.88,-0.183,-0.083,-0.166,-0.069,25
11,m,19,11,26,11_11,82,L,0.88,-0.18,-0.081,-0.164,-0.068,25
11,m,19,11,27,11_11,82,L,0.88,-0.191,-0.092,-0.171,-0.076,25
11,m,19,11,28,11_11,82,L,0.88,-0.202,-0.104,-0.177,-0.083,25
11,m,19,11,29,11_11,82,L,0.88,-0.211,-0.115,-0.183,-0.09,25
11,m,19,11,30,11_11,82,L,0.88,-0.221,-0.126,-0.189,-0.097,25
11,m,19,11,31,11_11,82,L,0.88,-0.232,-0.138,-0.197,-0.106,25
11,m,19,11,32,11_11,82,L,0.88,-0.232,-0.138,-0.197,-0.107,25
11,m,19,11,33,11_11,82,L,0.88,-0.237,-0.144,-0.2,-0.111,25
11,m,19,11,34,11_11,82,L,0.88,-0.234,-0.142,-0.199,-0.11,25
11,m,19,11,35,11_11,82,L,0.88,-0.238,-0.146,-0.202,-0.114,25
11,m,19,11,36,11_11,82,L,0.88,-0.238,-0.147,-0.202,-0.114,25
11,m,19,11,37,11_11,82,L,0.88,-0.243,-0.153,-0.204,-0.117,25
11,m,19,11,38,11_11,82,L,0.88,-0.244,-0.155,-0.206,-0.12,25
11,m,19,11,39,11_11,82,L,0.88,-0.236,-0.148,-0.201,-0.116,25
11,m,19,11,40,11_11,82,L,0.88,-0.234,-0.146,-0.2,-0.116,25
11,m,19,11,41,11_11,82,L,0.88,-0.235,-0.148,-0.201,-0.117,25
11,m,19,11,42,11_11,82,L,0.88,-0.234,-0.147,-0.2,-0.117,25
11,m,19,11,43,11_11,82,L,0.88,-0.237,-0.15,-0.202,-0.119,25
11,m,19,11,44,11_11,82,L,0.88,-0.237,-0.151,-0.202,-0.119,25
11,m,19,11,45,11_11,82,L,0.88,-0.241,-0.156,-0.205,-0.123,25
11,m,19,11,46,11_11,82,L,0.88,-0.248,-0.164,-0.21,-0.129,25
11,m,19,11,47,11_11,82,L,0.88,-0.254,-0.17,-0.215,-0.134,25
11,m,19,11,48,11_11,82,L,0.88,-0.247,-0.164,-0.21,-0.13,25
11,m,19,11,49,11_11,82,L,0.88,-0.256,-0.173,-0.216,-0.136,25
11,m,19,11,50,11_11,82,L,0.88,-0.26,-0.177,-0.218,-0.138,25
11,m,19,11,51,11_11,82,L,0.88,-0.253,-0.17,-0.213,-0.134,25
11,m,19,11,52,11_11,82,L,0.88,-0.25,-0.167,-0.211,-0.131,25
11,m,19,11,53,11_11,82,L,0.88,-0.252,-0.169,-0.212,-0.132,25
11,m,19,11,54,11_11,82,L,0.88,-0.247,-0.164,-0.208,-0.128,25
11,m,19,11,55,11_11,82,L,0.88,-0.242,-0.158,-0.205,-0.124,25
11,m,19,11,56,11_11,82,L,0.88,-0.238,-0.153,-0.202,-0.121,25
11,m,19,11,57,11_11,82,L,0.88,-0.24,-0.154,-0.204,-0.121,25
11,m,19,11,58,11_11,82,L,0.88,-0.24,-0.153,-0.204,-0.12,25
11,m,19,11,59,11_11,82,L,0.88,-0.247,-0.159,-0.209,-0.124,25
11,m,19,11,60,11_11,82,L,0.88,-0.254,-0.165,-0.215,-0.129,25
11,m,19,12,1,11_12,42,R,0.88,0.155,0.287,0.086,0.215,18
11,m,19,12,2,11_12,42,R,0.93,0.136,0.267,0.076,0.204,18
11,m,19,12,3,11_12,42,R,0.93,0.122,0.252,0.069,0.195,18
11,m,19,12,4,11_12,42,R,0.93,0.127,0.256,0.07,0.195,18
11,m,19,12,5,11_12,42,R,0.93,0.123,0.251,0.066,0.19,18
11,m,19,12,6,11_12,42,R,0.93,0.119,0.245,0.063,0.185,18
11,m,19,12,7,11_12,42,R,0.93,0.118,0.242,0.063,0.183,18
11,m,19,12,8,11_12,42,R,0.93,0.121,0.243,0.066,0.185,18
11,m,19,12,9,11_12,42,R,0.93,0.131,0.252,0.073,0.191,18
11,m,19,12,10,11_12,42,R,0.88,0.143,0.264,0.082,0.199,18
11,m,19,12,11,11_12,42,R,0.88,0.145,0.265,0.088,0.204,18
11,m,19,12,12,11_12,42,R,0.93,0.137,0.257,0.086,0.202,18
11,m,19,12,13,11_12,42,R,0.88,0.163,0.283,0.101,0.218,18
11,m,19,12,14,11_12,42,R,0.88,0.164,0.284,0.103,0.22,18
11,m,19,12,15,11_12,42,R,0.88,0.163,0.283,0.104,0.221,18
11,m,19,12,16,11_12,42,R,0.88,0.161,0.281,0.102,0.219,18
11,m,19,12,17,11_12,42,R,0.88,0.16,0.28,0.101,0.218,18
11,m,19,12,18,11_12,42,R,0.88,0.161,0.281,0.102,0.219,18
11,m,19,12,19,11_12,42,R,0.88,0.153,0.274,0.098,0.215,18
11,m,19,12,20,11_12,42,R,0.88,0.145,0.266,0.093,0.211,18
11,m,19,12,21,11_12,42,R,0.88,0.139,0.261,0.088,0.207,18
11,m,19,12,22,11_12,42,R,0.88,0.133,0.256,0.083,0.203,18
11,m,19,12,23,11_12,42,R,0.88,0.147,0.272,0.089,0.211,18
11,m,19,12,24,11_12,42,R,0.88,0.123,0.249,0.074,0.196,18
11,m,19,12,25,11_12,42,R,0.88,0.135,0.263,0.078,0.202,18
11,m,19,12,26,11_12,42,R,0.88,0.115,0.243,0.063,0.188,18
11,m,19,12,27,11_12,42,R,0.88,0.118,0.247,0.062,0.188,18
11,m,19,12,28,11_12,42,R,0.88,0.111,0.242,0.053,0.18,18
11,m,19,12,29,11_12,42,R,0.88,0.109,0.24,0.05,0.178,18
11,m,19,12,30,11_12,42,R,0.88,0.096,0.228,0.039,0.168,18
11,m,19,12,31,11_12,42,R,0.88,0.085,0.218,0.03,0.159,18
11,m,19,12,32,11_12,42,R,0.88,0.073,0.206,0.02,0.15,18
11,m,19,12,33,11_12,42,R,0.88,0.061,0.194,0.009,0.139,18
11,m,19,12,34,11_12,42,R,0.88,0.048,0.181,-0.003,0.126,18
11,m,19,12,35,11_12,42,R,0.88,0.032,0.165,-0.017,0.112,18
11,m,19,12,36,11_12,42,R,0.93,0.02,0.152,-0.028,0.101,18
11,m,19,12,37,11_12,42,R,0.93,0.008,0.14,-0.037,0.091,18
11,m,19,12,38,11_12,42,R,0.93,0.003,0.135,-0.042,0.086,18
11,m,19,12,39,11_12,42,R,0.93,0.007,0.139,-0.04,0.088,18
11,m,19,12,40,11_12,42,R,0.93,0.009,0.141,-0.038,0.091,18
11,m,19,12,41,11_12,42,R,0.93,0.015,0.148,-0.034,0.095,18
11,m,19,12,42,11_12,42,R,0.93,0.014,0.146,-0.035,0.094,18
11,m,19,12,43,11_12,42,R,0.93,0.008,0.14,-0.039,0.09,18
11,m,19,12,44,11_12,42,R,0.88,-0.004,0.128,-0.048,0.08,18
11,m,19,12,45,11_12,42,R,0.88,-0.026,0.104,-0.065,0.062,18
11,m,19,12,46,11_12,42,R,0.88,-0.057,0.071,-0.088,0.036,18
11,m,19,12,47,11_12,42,R,0.88,-0.094,0.031,-0.113,0.009,18
11,m,19,12,48,11_12,42,R,0.88,-0.125,-0.002,-0.133,-0.014,18
11,m,19,12,49,11_12,42,R,0.88,-0.147,-0.026,-0.148,-0.031,18
11,m,19,12,50,11_12,42,R,0.88,-0.168,-0.049,-0.162,-0.047,18
11,m,19,12,51,11_12,42,R,0.88,-0.179,-0.062,-0.169,-0.056,18
11,m,19,12,52,11_12,42,R,0.88,-0.182,-0.067,-0.169,-0.057,18
11,m,19,12,53,11_12,42,R,0.88,-0.18,-0.066,-0.168,-0.058,18
11,m,19,12,54,11_12,42,R,0.88,-0.175,-0.063,-0.163,-0.055,18
11,m,19,12,55,11_12,42,R,0.88,-0.174,-0.064,-0.162,-0.056,18
11,m,19,12,56,11_12,42,R,0.93,-0.17,-0.063,-0.158,-0.054,18
11,m,19,12,57,11_12,42,R,0.88,-0.164,-0.059,-0.153,-0.052,18
11,m,19,12,58,11_12,42,R,0.93,-0.165,-0.063,-0.154,-0.055,18
11,m,19,12,59,11_12,42,R,0.93,-0.165,-0.066,-0.153,-0.057,18
11,m,19,12,60,11_12,42,R,0.88,-0.162,-0.065,-0.149,-0.056,18
11,m,19,13,1,11_13,71,L,0.88,0.026,0.13,-0.001,0.1,27
11,m,19,13,2,11_13,71,L,0.93,0.006,0.111,-0.014,0.087,27
11,m,19,13,3,11_13,71,L,0.93,-0.021,0.083,-0.036,0.065,27
11,m,19,13,4,11_13,71,L,0.88,-0.058,0.045,-0.065,0.034,27
11,m,19,13,5,11_13,71,L,0.88,-0.1,0.001,-0.096,0.001,27
11,m,19,13,6,11_13,71,L,0.88,-0.145,-0.048,-0.13,-0.036,27
11,m,19,13,7,11_13,71,L,0.88,-0.193,-0.1,-0.167,-0.077,27
11,m,19,13,8,11_13,71,L,0.88,-0.243,-0.155,-0.206,-0.122,27
11,m,19,13,9,11_13,71,L,0.88,-0.287,-0.204,-0.238,-0.159,27
11,m,19,13,10,11_13,71,L,0.88,-0.329,-0.252,-0.269,-0.195,27
11,m,19,13,11,11_13,71,L,0.93,-0.372,-0.3,-0.299,-0.231,27
11,m,19,13,12,11_13,71,L,0.88,-0.389,-0.322,-0.309,-0.246,27
11,m,19,13,13,11_13,71,L,0.88,-0.393,-0.331,-0.31,-0.252,27
11,m,19,13,14,11_13,71,L,0.93,-0.393,-0.337,-0.308,-0.255,27
11,m,19,13,15,11_13,71,L,0.93,-0.386,-0.334,-0.302,-0.254,27
11,m,19,13,16,11_13,71,L,0.93,-0.384,-0.337,-0.298,-0.255,27
11,m,19,13,17,11_13,71,L,0.93,-0.39,-0.348,-0.302,-0.264,27
11,m,19,13,18,11_13,71,L,0.93,-0.404,-0.368,-0.313,-0.28,27
11,m,19,13,19,11_13,71,L,0.93,-0.422,-0.391,-0.324,-0.297,27
11,m,19,13,20,11_13,71,L,0.93,-0.43,-0.404,-0.328,-0.305,27
11,m,19,13,21,11_13,71,L,0.93,-0.438,-0.416,-0.334,-0.316,27
11,m,19,13,22,11_13,71,L,0.93,-0.441,-0.423,-0.335,-0.321,27
11,m,19,13,23,11_13,71,L,0.93,-0.437,-0.422,-0.332,-0.321,27
11,m,19,13,24,11_13,71,L,0.93,-0.44,-0.427,-0.334,-0.325,27
11,m,19,13,25,11_13,71,L,0.93,-0.44,-0.428,-0.332,-0.324,27
11,m,19,13,26,11_13,71,L,0.93,-0.442,-0.431,-0.333,-0.326,27
11,m,19,13,27,11_13,71,L,0.93,-0.432,-0.422,-0.327,-0.321,27
11,m,19,13,28,11_13,71,L,0.93,-0.433,-0.424,-0.326,-0.32,27
11,m,19,13,29,11_13,71,L,0.93,-0.43,-0.422,-0.323,-0.318,27
11,m,19,13,30,11_13,71,L,0.93,-0.433,-0.425,-0.326,-0.322,27
11,m,19,13,31,11_13,71,L,0.93,-0.435,-0.428,-0.326,-0.323,27
11,m,19,13,32,11_13,71,L,0.93,-0.439,-0.433,-0.328,-0.326,27
11,m,19,13,33,11_13,71,L,0.93,-0.438,-0.432,-0.327,-0.325,27
11,m,19,13,34,11_13,71,L,0.93,-0.436,-0.431,-0.326,-0.325,27
11,m,19,13,35,11_13,71,L,0.93,-0.431,-0.427,-0.321,-0.321,27
11,m,19,13,36,11_13,71,L,0.93,-0.429,-0.425,-0.321,-0.321,27
11,m,19,13,37,11_13,71,L,0.93,-0.429,-0.425,-0.321,-0.321,27
11,m,19,13,38,11_13,71,L,0.93,-0.416,-0.411,-0.311,-0.31,27
11,m,19,13,39,11_13,71,L,0.93,-0.4,-0.395,-0.3,-0.298,27
11,m,19,13,40,11_13,71,L,0.88,-0.39,-0.384,-0.293,-0.29,27
11,m,19,13,41,11_13,71,L,0.88,-0.381,-0.373,-0.288,-0.284,27
11,m,19,13,42,11_13,71,L,0.93,-0.365,-0.355,-0.278,-0.272,27
11,m,19,13,43,11_13,71,L,0.88,-0.358,-0.346,-0.27,-0.262,27
11,m,19,13,44,11_13,71,L,0.88,-0.344,-0.33,-0.259,-0.249,27
11,m,19,13,45,11_13,71,L,0.88,-0.343,-0.327,-0.26,-0.248,27
11,m,19,13,46,11_13,71,L,0.88,-0.33,-0.312,-0.25,-0.235,27
11,m,19,13,47,11_13,71,L,0.93,-0.322,-0.301,-0.245,-0.228,27
11,m,19,13,48,11_13,71,L,0.93,-0.302,-0.277,-0.231,-0.21,27
11,m,19,13,49,11_13,71,L,0.93,-0.27,-0.241,-0.207,-0.182,27
11,m,19,13,50,11_13,71,L,0.88,-0.211,-0.177,-0.162,-0.132,27
11,m,19,13,51,11_13,71,L,0.93,-0.147,-0.107,-0.121,-0.085,27
11,m,19,13,52,11_13,71,L,0.93,-0.064,-0.017,-0.058,-0.015,27
11,m,19,13,53,11_13,71,L,0.93,-0.012,0.041,-0.014,0.035,27
11,m,19,13,54,11_13,71,L,0.93,0.018,0.075,0.012,0.065,27
11,m,19,13,55,11_13,71,L,0.93,0.033,0.093,0.025,0.081,27
11,m,19,13,56,11_13,71,L,0.93,0.052,0.115,0.039,0.098,27
11,m,19,13,57,11_13,71,L,0.93,0.083,0.15,0.062,0.125,27
11,m,19,13,58,11_13,71,L,0.93,0.149,0.221,0.111,0.179,27
11,m,19,13,59,11_13,71,L,0.98,0.243,0.322,0.177,0.252,27
11,m,19,13,60,11_13,71,L,0.98,0.338,0.425,0.248,0.331,27
11,m,19,14,1,11_14,22,L,0.88,-0.013,0.105,-0.039,0.075,12
11,m,19,14,2,11_14,22,L,0.88,-0.063,0.049,-0.077,0.031,12
11,m,19,14,3,11_14,22,L,0.88,-0.069,0.041,-0.09,0.016,12
11,m,19,14,4,11_14,22,L,0.88,-0.07,0.039,-0.092,0.013,12
11,m,19,14,5,11_14,22,L,0.88,-0.072,0.036,-0.096,0.008,12
11,m,19,14,6,11_14,22,L,0.88,-0.069,0.038,-0.095,0.008,12
11,m,19,14,7,11_14,22,L,0.88,-0.068,0.038,-0.093,0.009,12
11,m,19,14,8,11_14,22,L,0.88,-0.072,0.033,-0.094,0.007,12
11,m,19,14,9,11_14,22,L,0.88,-0.077,0.027,-0.097,0.003,12
11,m,19,14,10,11_14,22,L,0.88,-0.077,0.027,-0.095,0.005,12
11,m,19,14,11,11_14,22,L,0.88,-0.071,0.033,-0.09,0.011,12
11,m,19,14,12,11_14,22,L,0.88,-0.068,0.037,-0.087,0.014,12
11,m,19,14,13,11_14,22,L,0.88,-0.068,0.037,-0.086,0.016,12
11,m,19,14,14,11_14,22,L,0.88,-0.062,0.044,-0.081,0.021,12
11,m,19,14,15,11_14,22,L,0.88,-0.058,0.049,-0.078,0.026,12
11,m,19,14,16,11_14,22,L,0.88,-0.05,0.059,-0.072,0.033,12
11,m,19,14,17,11_14,22,L,0.88,-0.045,0.065,-0.067,0.039,12
11,m,19,14,18,11_14,22,L,0.88,-0.041,0.07,-0.064,0.044,12
11,m,19,14,19,11_14,22,L,0.88,-0.033,0.08,-0.059,0.05,12
11,m,19,14,20,11_14,22,L,0.88,-0.025,0.09,-0.054,0.057,12
11,m,19,14,21,11_14,22,L,0.88,-0.019,0.098,-0.05,0.063,12
11,m,19,14,22,11_14,22,L,0.88,-0.007,0.111,-0.043,0.072,12
11,m,19,14,23,11_14,22,L,0.88,0.002,0.122,-0.036,0.08,12
11,m,19,14,24,11_14,22,L,0.88,0.008,0.13,-0.033,0.085,12
11,m,19,14,25,11_14,22,L,0.88,0.021,0.144,-0.024,0.096,12
11,m,19,14,26,11_14,22,L,0.88,0.025,0.15,-0.022,0.099,12
11,m,19,14,27,11_14,22,L,0.88,0.031,0.157,-0.018,0.105,12
11,m,19,14,28,11_14,22,L,0.88,0.032,0.159,-0.017,0.107,12
11,m,19,14,29,11_14,22,L,0.88,0.038,0.167,-0.013,0.112,12
11,m,19,14,30,11_14,22,L,0.88,0.045,0.174,-0.009,0.117,12
11,m,19,14,31,11_14,22,L,0.88,0.054,0.184,-0.004,0.123,12
11,m,19,14,32,11_14,22,L,0.88,0.06,0.191,0.002,0.13,12
11,m,19,14,33,11_14,22,L,0.88,0.065,0.197,0.007,0.136,12
11,m,19,14,34,11_14,22,L,0.88,0.072,0.205,0.012,0.141,12
11,m,19,14,35,11_14,22,L,0.88,0.082,0.216,0.02,0.15,12
11,m,19,14,36,11_14,22,L,0.93,0.089,0.224,0.025,0.156,12
11,m,19,14,37,11_14,22,L,0.88,0.092,0.227,0.028,0.16,12
11,m,19,14,38,11_14,22,L,0.88,0.099,0.235,0.033,0.165,12
11,m,19,14,39,11_14,22,L,0.88,0.105,0.242,0.036,0.169,12
11,m,19,14,40,11_14,22,L,0.88,0.102,0.24,0.034,0.168,12
11,m,19,14,41,11_14,22,L,0.88,0.1,0.239,0.033,0.168,12
11,m,19,14,42,11_14,22,L,0.88,0.102,0.242,0.033,0.169,12
11,m,19,14,43,11_14,22,L,0.88,0.108,0.249,0.037,0.174,12
11,m,19,14,44,11_14,22,L,0.88,0.107,0.249,0.036,0.175,12
11,m,19,14,45,11_14,22,L,0.88,0.106,0.249,0.034,0.174,12
11,m,19,14,46,11_14,22,L,0.88,0.104,0.248,0.032,0.173,12
11,m,19,14,47,11_14,22,L,0.88,0.1,0.246,0.027,0.169,12
11,m,19,14,48,11_14,22,L,0.88,0.101,0.248,0.026,0.17,12
11,m,19,14,49,11_14,22,L,0.88,0.093,0.242,0.019,0.164,12
11,m,19,14,50,11_14,22,L,0.93,0.091,0.241,0.015,0.161,12
11,m,19,14,51,11_14,22,L,0.88,0.094,0.246,0.017,0.165,12
11,m,19,14,52,11_14,22,L,0.88,0.103,0.257,0.022,0.172,12
11,m,19,14,53,11_14,22,L,0.88,0.109,0.265,0.027,0.179,12
11,m,19,14,54,11_14,22,L,0.88,0.115,0.273,0.032,0.186,12
11,m,19,14,55,11_14,22,L,0.77,0.122,0.281,0.039,0.195,12
11,m,19,14,56,11_14,22,L,0.88,0.119,0.279,0.048,0.204,12
11,m,19,14,57,11_14,22,L,0.88,0.116,0.276,0.052,0.208,12
11,m,19,14,58,11_14,22,L,0.88,0.126,0.287,0.06,0.218,12
11,m,19,14,59,11_14,22,L,0.88,0.146,0.309,0.074,0.233,12
11,m,19,14,60,11_14,22,L,0.88,0.185,0.352,0.103,0.267,12
11,m,19,15,1,11_15,62,R,0.88,0.007,0.122,-0.022,0.089,25
11,m,19,15,2,11_15,62,R,0.93,0.048,0.167,0.013,0.128,25
11,m,19,15,3,11_15,62,R,0.93,0.085,0.209,0.042,0.162,25
11,m,19,15,4,11_15,62,R,0.93,0.125,0.253,0.073,0.198,25
11,m,19,15,5,11_15,62,R,0.88,0.159,0.293,0.095,0.225,25
11,m,19,15,6,11_15,62,R,0.88,0.181,0.319,0.114,0.249,25
11,m,19,15,7,11_15,62,R,0.88,0.211,0.354,0.136,0.275,25
11,m,19,15,8,11_15,62,R,0.88,0.241,0.389,0.155,0.299,25
11,m,19,15,9,11_15,62,R,0.88,0.26,0.413,0.165,0.314,25
11,m,19,15,10,11_15,62,R,0.93,0.27,0.427,0.17,0.323,25
11,m,19,15,11,11_15,62,R,0.88,0.275,0.436,0.172,0.329,25
11,m,19,15,12,11_15,62,R,0.88,0.272,0.436,0.168,0.328,25
11,m,19,15,13,11_15,62,R,0.88,0.26,0.426,0.157,0.319,25
11,m,19,15,14,11_15,62,R,0.88,0.253,0.42,0.15,0.313,25
11,m,19,15,15,11_15,62,R,0.88,0.249,0.418,0.148,0.313,25
11,m,19,15,16,11_15,62,R,0.88,0.236,0.406,0.136,0.302,25
11,m,19,15,17,11_15,62,R,0.88,0.232,0.404,0.134,0.302,25
11,m,19,15,18,11_15,62,R,0.88,0.228,0.402,0.13,0.3,25
11,m,19,15,19,11_15,62,R,0.88,0.226,0.402,0.129,0.302,25
11,m,19,15,20,11_15,62,R,0.88,0.234,0.413,0.135,0.31,25
11,m,19,15,21,11_15,62,R,0.88,0.246,0.428,0.143,0.321,25
11,m,19,15,22,11_15,62,R,0.88,0.248,0.431,0.145,0.324,25
11,m,19,15,23,11_15,62,R,0.88,0.251,0.436,0.147,0.328,25
11,m,19,15,24,11_15,62,R,0.88,0.249,0.435,0.146,0.329,25
11,m,19,15,25,11_15,62,R,0.88,0.245,0.433,0.143,0.327,25
11,m,19,15,26,11_15,62,R,0.88,0.235,0.423,0.134,0.318,25
11,m,19,15,27,11_15,62,R,0.88,0.227,0.416,0.128,0.313,25
11,m,19,15,28,11_15,62,R,0.88,0.223,0.412,0.125,0.31,25
11,m,19,15,29,11_15,62,R,0.88,0.214,0.402,0.118,0.302,25
11,m,19,15,30,11_15,62,R,0.88,0.21,0.398,0.115,0.299,25
11,m,19,15,31,11_15,62,R,0.88,0.208,0.396,0.113,0.297,25
11,m,19,15,32,11_15,62,R,0.88,0.21,0.398,0.115,0.299,25
11,m,19,15,33,11_15,62,R,0.88,0.216,0.403,0.119,0.303,25
11,m,19,15,34,11_15,62,R,0.88,0.23,0.417,0.13,0.314,25
11,m,19,15,35,11_15,62,R,0.88,0.273,0.463,0.162,0.348,25
11,m,19,15,36,11_15,62,R,0.88,0.319,0.512,0.197,0.386,25
11,m,19,15,37,11_15,62,R,0.93,0.374,0.571,0.236,0.43,25
11,m,19,15,38,11_15,62,R,0.93,0.445,0.648,0.288,0.487,25
11,m,19,15,39,11_15,62,R,0.93,0.518,0.727,0.336,0.541,25
11,m,19,15,40,11_15,62,R,0.93,0.562,0.774,0.365,0.573,25
11,m,19,15,41,11_15,62,R,0.93,0.591,0.806,0.383,0.594,25
11,m,19,15,42,11_15,62,R,0.93,0.608,0.824,0.394,0.607,25
11,m,19,15,43,11_15,62,R,0.93,0.609,0.826,0.396,0.609,25
11,m,19,15,44,11_15,62,R,0.93,0.617,0.835,0.404,0.618,25
11,m,19,15,45,11_15,62,R,0.93,0.627,0.846,0.409,0.624,25
11,m,19,15,46,11_15,62,R,0.93,0.642,0.862,0.417,0.634,25
11,m,19,15,47,11_15,62,R,0.93,0.663,0.885,0.434,0.652,25
11,m,19,15,48,11_15,62,R,0.93,0.679,0.903,0.446,0.666,25
11,m,19,15,49,11_15,62,R,0.93,0.7,0.926,0.457,0.679,25
11,m,19,15,50,11_15,62,R,0.93,0.715,0.942,0.468,0.691,25
11,m,19,15,51,11_15,62,R,0.93,0.726,0.953,0.473,0.697,25
11,m,19,15,52,11_15,62,R,0.93,0.741,0.969,0.481,0.705,25
11,m,19,15,53,11_15,62,R,0.93,0.75,0.977,0.485,0.708,25
11,m,19,15,54,11_15,62,R,0.93,0.754,0.98,0.486,0.709,25
11,m,19,15,55,11_15,62,R,0.93,0.76,0.984,0.491,0.712,25
11,m,19,15,56,11_15,62,R,0.93,0.76,0.982,0.486,0.705,25
11,m,19,15,57,11_15,62,R,0.93,0.744,0.964,0.476,0.692,25
11,m,19,15,58,11_15,62,R,0.93,0.722,0.938,0.462,0.675,25
11,m,19,15,59,11_15,62,R,0.93,0.709,0.923,0.456,0.666,25
11,m,19,15,60,11_15,62,R,0.93,0.706,0.917,0.453,0.66,25
11,m,19,16,1,11_16,31,L,0.88,-0.199,-0.087,-0.193,-0.085,29
11,m,19,16,2,11_16,31,L,0.88,-0.2,-0.088,-0.195,-0.087,29
11,m,19,16,3,11_16,31,L,0.88,-0.197,-0.085,-0.192,-0.084,29
11,m,19,16,4,11_16,31,L,0.88,-0.19,-0.077,-0.188,-0.079,29
11,m,19,16,5,11_16,31,L,0.88,-0.187,-0.073,-0.185,-0.075,29
11,m,19,16,6,11_16,31,L,0.93,-0.179,-0.064,-0.178,-0.067,29
11,m,19,16,7,11_16,31,L,0.93,-0.181,-0.063,-0.173,-0.059,29
11,m,19,16,8,11_16,31,L,0.93,-0.164,-0.045,-0.159,-0.044,29
11,m,19,16,9,11_16,31,L,0.93,-0.152,-0.031,-0.151,-0.034,29
11,m,19,16,10,11_16,31,L,0.93,-0.137,-0.015,-0.14,-0.022,29
11,m,19,16,11,11_16,31,L,0.88,-0.123,0.001,-0.13,-0.011,29
11,m,19,16,12,11_16,31,L,0.93,-0.114,0.011,-0.12,0.001,29
11,m,19,16,13,11_16,31,L,0.93,-0.117,0.01,-0.12,0.002,29
11,m,19,16,14,11_16,31,L,0.93,-0.129,-0.001,-0.124,0,29
11,m,19,16,15,11_16,31,L,0.93,-0.145,-0.016,-0.134,-0.009,29
11,m,19,16,16,11_16,31,L,0.88,-0.15,-0.02,-0.138,-0.012,29
11,m,19,16,17,11_16,31,L,0.88,-0.151,-0.02,-0.139,-0.012,29
11,m,19,16,18,11_16,31,L,0.93,-0.153,-0.021,-0.14,-0.012,29
11,m,19,16,19,11_16,31,L,0.93,-0.156,-0.023,-0.142,-0.014,29
11,m,19,16,20,11_16,31,L,0.93,-0.156,-0.023,-0.142,-0.013,29
11,m,19,16,21,11_16,31,L,0.93,-0.159,-0.026,-0.145,-0.016,29
11,m,19,16,22,11_16,31,L,0.93,-0.163,-0.031,-0.147,-0.019,29
11,m,19,16,23,11_16,31,L,0.93,-0.163,-0.031,-0.147,-0.019,29
11,m,19,16,24,11_16,31,L,0.93,-0.169,-0.038,-0.151,-0.024,29
11,m,19,16,25,11_16,31,L,0.93,-0.171,-0.041,-0.151,-0.025,29
11,m,19,16,26,11_16,31,L,0.93,-0.172,-0.043,-0.152,-0.027,29
11,m,19,16,27,11_16,31,L,0.93,-0.177,-0.049,-0.155,-0.031,29
11,m,19,16,28,11_16,31,L,0.93,-0.176,-0.049,-0.153,-0.03,29
11,m,19,16,29,11_16,31,L,0.93,-0.176,-0.05,-0.152,-0.03,29
11,m,19,16,30,11_16,31,L,0.93,-0.168,-0.044,-0.145,-0.025,29
11,m,19,16,31,11_16,31,L,0.93,-0.163,-0.04,-0.142,-0.023,29
