id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointLRConf
6,f,18,10,56,6_10,11,R,0.88,0.117,0.173880581,0.058,0.135886398,4.5
6,f,18,10,57,6_10,11,R,0.88,0.118,0.174902327,0.058,0.135916119,4.5
6,f,18,10,58,6_10,11,R,0.88,0.114,0.170654712,0.055,0.132719168,4.5
6,f,18,10,59,6_10,11,R,0.88,0.11,0.166033584,0.053,0.13009656,4.5
6,f,18,10,60,6_10,11,R,0.88,0.104,0.159459407,0.048,0.124509458,4.5
6,f,18,11,1,6_11,21,R,0.88,0.068,0.147248411,0.012,0.111695916,3.5
6,f,18,11,2,6_11,21,R,0.88,0.047,0.123198434,-0.004,0.09228341,3.5
6,f,18,11,3,6_11,21,R,0.88,0.05,0.122958704,0.001,0.09380872,3.5
6,f,18,11,4,6_11,21,R,0.88,0.054,0.12428487,0.002,0.092204148,3.5
6,f,18,11,5,6_11,21,R,0.88,0.077,0.147361895,0.016,0.106852593,3.5
6,f,18,11,6,6_11,21,R,0.88,0.104,0.176599147,0.037,0.130915521,3.5
6,f,18,11,7,6_11,21,R,0.88,0.15,0.226638778,0.07,0.168183403,3.5
6,f,18,11,8,6_11,21,R,0.88,0.165,0.242960728,0.082,0.181541069,3.5
6,f,18,11,9,6_11,21,R,0.88,0.242,0.325118909,0.144,0.248372458,3.5
6,f,18,11,10,6_11,21,R,0.82,0.303,0.391537835,0.178,0.288016028,3.5
6,f,18,11,11,6_11,21,R,0.77,0.325,0.417938087,0.188,0.302585852,3.5
6,f,18,11,12,6_11,21,R,IP,0.38,0.478192955,0.234,0.354094167,3.5
6,f,18,11,13,6_11,21,R,0.77,0.435,0.53857923,0.28,0.405738546,3.5
6,f,18,11,14,6_11,21,R,0.77,0.461,0.566430494,0.3,0.42763084,3.5
6,f,18,11,15,6_11,21,R,0.77,0.478,0.58469114,0.315,0.443912072,3.5
6,f,18,11,16,6_11,21,R,0.77,0.486,0.593841776,0.323,0.45291083,3.5
6,f,18,11,17,6_11,21,R,0.77,0.488,0.596411099,0.326,0.456234875,3.5
6,f,18,11,18,6_11,21,R,0.77,0.483,0.591387592,0.319,0.449015622,3.5
6,f,18,11,19,6_11,21,R,0.77,0.488,0.596506571,0.32,0.449907913,3.5
6,f,18,11,20,6_11,21,R,0.77,0.492,0.600537078,0.322,0.451806205,3.5
6,f,18,11,21,6_11,21,R,0.77,0.495,0.603578509,0.324,0.453689127,3.5
6,f,18,11,22,6_11,21,R,0.88,0.501,0.609563646,0.326,0.455566868,3.5
6,f,18,11,23,6_11,21,R,0.88,0.501,0.609400441,0.323,0.452343096,3.5
6,f,18,11,24,6_11,21,R,0.77,0.507,0.615314169,0.326,0.455196225,3.5
6,f,18,11,25,6_11,21,R,0.77,0.51,0.618092171,0.327,0.455859076,3.5
6,f,18,11,26,6_11,21,R,0.77,0.519,0.626856822,0.335,0.463564879,3.5
6,f,18,11,27,6_11,21,R,0.82,0.563,0.670894171,0.369,0.497265903,3.5
6,f,18,11,28,6_11,21,R,0.82,0.585,0.692755904,0.386,0.514116118,3.5
6,f,18,11,29,6_11,21,R,0.82,0.601,0.70887864,0.397,0.525303924,3.5
6,f,18,11,30,6_11,21,R,0.82,0.609,0.716701831,0.408,0.53603798,3.5
6,f,18,11,31,6_11,21,R,0.82,0.619,0.726283996,0.413,0.540417685,3.5
6,f,18,11,32,6_11,21,R,0.82,0.626,0.733039361,0.417,0.544086774,3.5
6,f,18,11,33,6_11,21,R,0.82,0.625,0.730881407,0.412,0.537661989,3.5
6,f,18,11,34,6_11,21,R,0.82,0.634,0.738989755,0.414,0.538513592,3.5
6,f,18,11,35,6_11,21,R,0.82,0.63,0.734113939,0.406,0.52947798,3.5
6,f,18,11,36,6_11,21,R,0.82,0.629,0.731992225,0.405,0.52722998,3.5
6,f,18,11,37,6_11,21,R,0.82,0.636,0.738696526,0.411,0.532880059,3.5
6,f,18,11,38,6_11,21,R,0.82,0.637,0.739095654,0.411,0.532221214,3.5
6,f,18,11,39,6_11,21,R,0.82,0.638,0.739451138,0.411,0.531458124,3.5
6,f,18,11,40,6_11,21,R,0.82,0.637,0.737440219,0.41,0.529248262,3.5
6,f,18,11,41,6_11,21,R,0.82,0.643,0.742809919,0.413,0.53150198,3.5
6,f,18,11,42,6_11,21,R,0.82,0.645,0.743992844,0.415,0.532534498,3.5
6,f,18,11,43,6_11,21,R,0.82,0.649,0.747459093,0.417,0.533915088,3.5
6,f,18,11,44,6_11,21,R,0.82,0.659,0.757226599,0.423,0.539652362,3.5
6,f,18,11,45,6_11,21,R,0.82,0.659,0.756943036,0.42,0.536392346,3.5
6,f,18,11,46,6_11,21,R,0.82,0.664,0.761646973,0.418,0.534104942,3.5
6,f,18,11,47,6_11,21,R,0.82,0.668,0.764934527,0.419,0.534310785,3.5
6,f,18,11,48,6_11,21,R,0.82,0.667,0.762996333,0.419,0.533388624,3.5
6,f,18,11,49,6_11,21,R,0.82,0.673,0.76876469,0.426,0.540177727,3.5
6,f,18,11,50,6_11,21,R,0.82,0.675,0.77020445,0.427,0.540693226,3.5
6,f,18,11,51,6_11,21,R,0.82,0.674,0.768419435,0.428,0.540928784,3.5
6,f,18,11,52,6_11,21,R,0.82,0.675,0.76874976,0.426,0.538356265,3.5
6,f,18,11,53,6_11,21,R,0.82,0.672,0.764927995,0.424,0.535508529,3.5
6,f,18,11,54,6_11,21,R,0.82,0.673,0.765251059,0.427,0.537820265,3.5
6,f,18,11,55,6_11,21,R,0.82,0.679,0.770961282,0.432,0.542513925,3.5
6,f,18,11,56,6_11,21,R,0.82,0.686,0.777844988,0.437,0.547401849,3.5
6,f,18,11,57,6_11,21,R,0.82,0.694,0.785766742,0.446,0.556349141,3.5
6,f,18,11,58,6_11,21,R,0.82,0.697,0.788884129,0.449,0.559476203,3.5
6,f,18,11,59,6_11,21,R,0.82,0.695,0.787298494,0.447,0.557918147,3.5
6,f,18,11,60,6_11,21,R,0.82,0.694,0.787099524,0.444,0.55586449,3.5
6,f,18,12,1,6_12,71,R,0.88,0.237,0.308816253,0.15,0.242815287,1.5
6,f,18,12,2,6_12,71,R,0.88,0.255,0.326127904,0.163,0.255265331,1.5
6,f,18,12,3,6_12,71,R,0.88,0.264,0.334176849,0.17,0.261239588,1.5
6,f,18,12,4,6_12,71,R,0.88,0.262,0.330851128,0.168,0.257794451,1.5
6,f,18,12,5,6_12,71,R,0.88,0.259,0.325956181,0.167,0.254837152,1.5
6,f,18,12,6,6_12,71,R,0.88,0.259,0.326027523,0.167,0.254930541,1.5
6,f,18,12,7,6_12,71,R,0.88,0.261,0.326548265,0.17,0.256348242,1.5
6,f,18,12,8,6_12,71,R,0.88,0.291,0.355837305,0.195,0.280461262,1.5
6,f,18,12,9,6_12,71,R,0.88,0.327,0.392336844,0.224,0.309880493,1.5
6,f,18,12,10,6_12,71,R,0.88,0.368,0.435436764,0.253,0.340953825,1.5
6,f,18,12,11,6_12,71,R,0.73,0.404,0.472677419,0.225,0.314071502,1.5
6,f,18,12,12,6_12,71,R,0.73,0.467,0.537033357,0.316,0.405923092,1.5
6,f,18,12,13,6_12,71,R,0.22,0.474,0.54391325,0.355,0.444748687,1.5
6,f,18,12,14,6_12,71,R,0.73,0.5,0.57128321,0.338,0.42911427,1.5
6,f,18,12,15,6_12,71,R,0.38,0.532,0.604979627,0.405,0.497894483,1.5
6,f,18,12,16,6_12,71,R,0.77,0.567,0.64101192,0.385,0.478908885,1.5
6,f,18,12,17,6_12,71,R,0.77,0.592,0.667062682,0.413,0.507966228,1.5
6,f,18,12,18,6_12,71,R,0.77,0.592,0.667235047,0.411,0.506068847,1.5
6,f,18,12,19,6_12,71,R,0.77,0.593,0.669293236,0.414,0.51017381,1.5
6,f,18,12,20,6_12,71,R,0.77,0.593,0.670128418,0.416,0.513072696,1.5
6,f,18,12,21,6_12,71,R,0.77,0.582,0.659730404,0.407,0.504548474,1.5
6,f,18,12,22,6_12,71,R,0.77,0.584,0.662797936,0.409,0.507645306,1.5
6,f,18,12,23,6_12,71,R,0.77,0.577,0.656585962,0.404,0.503429103,1.5
6,f,18,12,24,6_12,71,R,0.77,0.575,0.655764214,0.402,0.502806498,1.5
6,f,18,12,25,6_12,71,R,0.77,0.562,0.642762886,0.39,0.490714604,1.5
6,f,18,12,26,6_12,71,R,0.77,0.56,0.641611026,0.394,0.495536419,1.5
6,f,18,12,27,6_12,71,R,0.77,0.557,0.639334117,0.388,0.490291729,1.5
6,f,18,12,28,6_12,71,R,0.77,0.563,0.646186942,0.39,0.493207094,1.5
6,f,18,12,29,6_12,71,R,0.77,0.563,0.646708752,0.386,0.489729879,1.5
6,f,18,12,30,6_12,71,R,0.77,0.555,0.638699696,0.379,0.482614474,1.5
6,f,18,12,31,6_12,71,R,0.77,0.552,0.635600991,0.378,0.481423794,1.5
6,f,18,12,32,6_12,71,R,0.77,0.557,0.641210849,0.379,0.483090433,1.5
6,f,18,12,33,6_12,71,R,0.77,0.551,0.635289248,0.374,0.478169982,1.5
6,f,18,12,34,6_12,71,R,0.77,0.551,0.635932365,0.375,0.479928381,1.5
6,f,18,12,35,6_12,71,R,0.77,0.555,0.640860657,0.379,0.484951524,1.5
6,f,18,12,36,6_12,71,R,0.77,0.557,0.643692682,0.379,0.485872229,1.5
6,f,18,12,37,6_12,71,R,0.77,0.551,0.637829796,0.374,0.480989468,1.5
6,f,18,12,38,6_12,71,R,0.77,0.549,0.636398145,0.376,0.483585352,1.5
6,f,18,12,39,6_12,71,R,0.77,0.55,0.637983335,0.376,0.484134011,1.5
6,f,18,12,40,6_12,71,R,0.77,0.553,0.641537454,0.379,0.487611954,1.5
6,f,18,12,41,6_12,71,R,0.77,0.56,0.649224099,0.382,0.491253216,1.5
6,f,18,12,42,6_12,71,R,0.77,0.558,0.647202747,0.379,0.488161748,1.5
6,f,18,12,43,6_12,71,R,0.82,0.564,0.653530218,0.382,0.49141532,1.5
6,f,18,12,44,6_12,71,R,0.82,0.571,0.661113085,0.383,0.493077207,1.5
6,f,18,12,45,6_12,71,R,0.77,0.569,0.659343806,0.382,0.49232598,1.5
6,f,18,12,46,6_12,71,R,0.82,0.569,0.659390999,0.383,0.493303098,1.5
6,f,18,12,47,6_12,71,R,0.82,0.572,0.662647765,0.385,0.49553565,1.5
6,f,18,12,48,6_12,71,R,0.82,0.573,0.663805132,0.383,0.493631782,1.5
6,f,18,12,49,6_12,71,R,0.82,0.574,0.664896389,0.38,0.490679613,1.5
6,f,18,12,50,6_12,71,R,0.82,0.573,0.663693408,0.38,0.490355023,1.5
6,f,18,12,51,6_12,71,R,0.82,0.577,0.667570724,0.38,0.490052006,1.5
6,f,18,12,52,6_12,71,R,0.82,0.58,0.670558415,0.381,0.490930644,1.5
6,f,18,12,53,6_12,71,R,0.82,0.587,0.677737233,0.383,0.49298189,1.5
6,f,18,12,54,6_12,71,R,0.82,0.591,0.68176883,0.383,0.492975491,1.5
6,f,18,12,55,6_12,71,R,0.82,0.6,0.691298552,0.387,0.497394446,1.5
6,f,18,12,56,6_12,71,R,0.82,0.603,0.694458612,0.387,0.497456961,1.5
6,f,18,12,57,6_12,71,R,0.82,0.611,0.702911957,0.391,0.501830946,1.5
6,f,18,12,58,6_12,71,R,0.82,0.617,0.709388275,0.393,0.504247965,1.5
6,f,18,12,59,6_12,71,R,0.82,0.618,0.711090601,0.393,0.504978877,1.5
6,f,18,12,60,6_12,71,R,0.88,0.615,0.708442682,0.392,0.504303504,1.5
6,f,18,13,1,6_13,41,L,0.82,-0.202,-0.154013551,-0.164,-0.097503335,4.5
6,f,18,13,2,6_13,41,L,0.82,-0.238,-0.191288258,-0.19,-0.124639747,4.5
6,f,18,13,3,6_13,41,L,0.82,-0.235,-0.189147396,-0.191,-0.126488243,4.5
6,f,18,13,4,6_13,41,L,0.82,-0.23,-0.185100335,-0.187,-0.123524961,4.5
6,f,18,13,5,6_13,41,L,0.82,-0.213,-0.168908296,-0.175,-0.112527501,4.5
6,f,18,13,6,6_13,41,L,0.82,-0.19,-0.146524184,-0.159,-0.09737152,4.5
6,f,18,13,7,6_13,41,L,0.77,-0.185,-0.141794681,-0.159,-0.097781808,4.5
6,f,18,13,8,6_13,41,L,0.82,-0.186,-0.142900166,-0.161,-0.09987647,4.5
6,f,18,13,9,6_13,41,L,0.77,-0.191,-0.147914769,-0.167,-0.105731355,4.5
6,f,18,13,10,6_13,41,L,0.88,-0.2,-0.156532538,-0.177,-0.115103717,4.5
6,f,18,13,11,6_13,41,L,0.88,-0.205,-0.161092105,-0.184,-0.121390941,4.5
6,f,18,13,12,6_13,41,L,0.88,-0.208,-0.163848955,-0.188,-0.125044694,4.5
6,f,18,13,13,6_13,41,L,0.88,-0.209,-0.164683988,-0.19,-0.126780524,4.5
6,f,18,13,14,6_13,41,L,0.88,-0.211,-0.166461873,-0.192,-0.128434601,4.5
6,f,18,13,15,6_13,41,L,0.88,-0.212,-0.167189074,-0.192,-0.128045797,4.5
6,f,18,13,16,6_13,41,L,0.88,-0.213,-0.167815187,-0.194,-0.129482921,4.5
6,f,18,13,17,6_13,41,L,0.88,-0.208,-0.162582118,-0.191,-0.12621085,4.5
6,f,18,13,18,6_13,41,L,0.88,-0.204,-0.158360309,-0.189,-0.123894892,4.5
6,f,18,13,19,6_13,41,L,0.77,-0.204,-0.158292372,-0.189,-0.123798119,4.5
6,f,18,13,20,6_13,41,L,0.77,-0.201,-0.154864036,-0.187,-0.121279066,4.5
6,f,18,13,21,6_13,41,L,0.77,-0.193,-0.146239356,-0.183,-0.116602607,4.5
6,f,18,13,22,6_13,41,L,0.77,-0.188,-0.140858365,-0.179,-0.112242082,4.5
6,f,18,13,23,6_13,41,L,0.88,-0.185,-0.137549159,-0.178,-0.110982434,4.5
6,f,18,13,24,6_13,41,L,0.88,-0.182,-0.134159684,-0.174,-0.106838619,4.5
6,f,18,13,25,6_13,41,L,0.88,-0.184,-0.136029954,-0.173,-0.105741713,4.5
6,f,18,13,26,6_13,41,L,0.88,-0.186,-0.138022642,-0.174,-0.106703239,4.5
6,f,18,13,27,6_13,41,L,0.77,-0.189,-0.141142059,-0.176,-0.108756996,4.5
6,f,18,13,28,6_13,41,L,0.77,-0.185,-0.137652889,-0.177,-0.110187074,4.5
6,f,18,13,29,6_13,41,L,0.77,-0.197,-0.149992493,-0.183,-0.116431741,4.5
6,f,18,13,30,6_13,41,L,0.77,-0.196,-0.149171346,-0.184,-0.117536151,4.5
6,f,18,13,31,6_13,41,L,0.77,-0.201,-0.154561374,-0.188,-0.121878925,4.5
6,f,18,13,32,6_13,41,L,0.77,-0.203,-0.156930907,-0.19,-0.12431365,4.5
6,f,18,13,33,6_13,41,L,0.77,-0.206,-0.159988136,-0.192,-0.126334293,4.5
6,f,18,13,34,6_13,41,L,0.77,-0.206,-0.160001286,-0.191,-0.125353032,4.5
6,f,18,13,35,6_13,41,L,0.77,-0.204,-0.157740834,-0.19,-0.124073476,4.5
6,f,18,13,36,6_13,41,L,0.77,-0.204,-0.157680719,-0.19,-0.124048603,4.5
6,f,18,13,37,6_13,41,L,0.77,-0.205,-0.158684025,-0.191,-0.125053304,4.5
6,f,18,13,38,6_13,41,L,0.77,-0.204,-0.157533019,-0.19,-0.123989149,4.5
6,f,18,13,39,6_13,41,L,0.77,-0.201,-0.154296118,-0.188,-0.121831638,4.5
6,f,18,13,40,6_13,41,L,0.77,-0.199,-0.151839012,-0.186,-0.119332728,4.5
6,f,18,13,41,6_13,41,L,0.77,-0.202,-0.154481151,-0.188,-0.121003306,4.5
6,f,18,13,42,6_13,41,L,0.88,-0.204,-0.156534943,-0.19,-0.123079034,4.5
6,f,18,13,43,6_13,41,L,0.88,-0.199,-0.151279779,-0.187,-0.119921711,4.5
6,f,18,13,44,6_13,41,L,0.88,-0.198,-0.14987129,-0.186,-0.118519584,4.5
6,f,18,13,45,6_13,41,L,0.88,-0.191,-0.142312025,-0.181,-0.113018621,4.5
6,f,18,13,46,6_13,41,L,0.88,-0.19,-0.140816743,-0.181,-0.112550153,4.5
6,f,18,13,47,6_13,41,L,0.88,-0.195,-0.145731955,-0.185,-0.116487141,4.5
6,f,18,13,48,6_13,41,L,0.88,-0.213,-0.16504786,-0.197,-0.12982298,4.5
6,f,18,13,49,6_13,41,L,0.88,-0.212,-0.163929521,-0.196,-0.128629316,4.5
6,f,18,13,50,6_13,41,L,0.77,-0.251,-0.206473832,-0.223,-0.159121128,4.5
6,f,18,13,51,6_13,41,L,0.77,-0.309,-0.269286696,-0.255,-0.195973279,4.5
6,f,18,13,52,6_13,41,L,0.28,-0.339,-0.30320572,-0.373,-0.317687786,4.5
6,f,18,13,53,6_13,41,L,0.77,-0.523,-0.496783314,-0.382,-0.33656374,4.5
6,f,18,13,54,6_13,41,L,0.88,-0.556,-0.530766614,-0.413,-0.368603227,4.5
6,f,18,13,55,6_13,41,L,0.77,-0.616,-0.594088971,-0.441,-0.399843672,4.5
6,f,18,13,56,6_13,41,L,0.77,-0.659,-0.639465069,-0.46,-0.421353232,4.5
6,f,18,13,57,6_13,41,L,0.82,-0.704,-0.685830649,-0.482,-0.444546036,4.5
6,f,18,13,58,6_13,41,L,0.82,-0.737,-0.720039132,-0.497,-0.460852662,4.5
6,f,18,13,59,6_13,41,L,IP,-0.683,-0.663708211,-0.4695,-0.430957847,4.5
6,f,18,13,60,6_13,41,L,0.77,-0.629,-0.607361307,-0.442,-0.401046841,4.5
6,f,18,14,1,6_14,32,R,0.73,0.155,0.223745147,0.068,0.155627987,2
6,f,18,14,2,6_14,32,R,0.88,0.192,0.26121301,0.103,0.190687383,2
6,f,18,14,3,6_14,32,R,0.88,0.198,0.267030119,0.107,0.194510002,2
6,f,18,14,4,6_14,32,R,0.88,0.191,0.259357518,0.102,0.188784697,2
6,f,18,14,5,6_14,32,R,0.77,0.181,0.248252458,0.094,0.179509795,2
6,f,18,14,6,6_14,32,R,0.77,0.181,0.248224994,0.093,0.178456921,2
6,f,18,14,7,6_14,32,R,0.88,0.178,0.243985326,0.089,0.173026397,2
6,f,18,14,8,6_14,32,R,0.88,0.139,0.201099941,0.065,0.143626264,2
6,f,18,14,9,6_14,32,R,0.82,0.127,0.188984437,0.055,0.133337719,2
6,f,18,14,10,6_14,32,R,0.77,0.125,0.187367062,0.051,0.12969514,2
6,f,18,14,11,6_14,32,R,0.77,0.121,0.183831516,0.045,0.124343204,2
6,f,18,14,12,6_14,32,R,0.88,0.137,0.200963058,0.062,0.142225496,2
6,f,18,14,13,6_14,32,R,0.88,0.145,0.20946961,0.066,0.146532834,2
6,f,18,14,14,6_14,32,R,0.52,0.157,0.222041691,0.09,0.171144114,2
6,f,18,14,15,6_14,32,R,0.63,0.161,0.225703848,0.069,0.150032281,2
6,f,18,14,16,6_14,32,R,0.32,0.159,0.22382236,0.018,0.099885736,2
6,f,18,14,17,6_14,32,R,0.68,0.121,0.185845862,0.033,0.11639003,2
6,f,18,14,18,6_14,32,R,0.38,0.084,0.148019,0.424,0.507312657,2
6,f,18,14,19,6_14,32,R,0.63,0.075,0.138384245,-0.002,0.080872915,2
6,f,18,14,20,6_14,32,R,0.38,0.072,0.135150478,0.31,0.392546148,2
6,f,18,14,21,6_14,32,R,0.63,0.079,0.142697459,-0.002,0.081303586,2
6,f,18,14,22,6_14,32,R,0.73,0.085,0.149507472,-0.037,0.047316469,2
6,f,18,14,23,6_14,32,R,IP,0.1,0.165414961,-0.0505,0.034966634,2
6,f,18,14,24,6_14,32,R,0.73,0.115,0.181345141,-0.064,0.022645465,2
6,f,18,14,25,6_14,32,R,IP,0.121,0.188135176,-0.0515,0.035948817,2
6,f,18,14,26,6_14,32,R,0.52,0.127,0.194926358,-0.039,0.049253308,2
6,f,18,14,27,6_14,32,R,IP,0.1295,0.197474151,-0.017,0.071315271,2
6,f,18,14,28,6_14,32,R,0.32,0.132,0.200022011,0.005,0.093377321,2
6,f,18,14,29,6_14,32,R,IP,0.1295,0.197261524,0.018,0.106050651,2
6,f,18,14,30,6_14,32,R,0.52,0.127,0.19450274,0.031,0.11872611,2
6,f,18,14,31,6_14,32,R,IP,0.131,0.199179218,0.1255,0.214025722,2
6,f,18,14,32,6_14,32,R,0.52,0.135,0.203864081,0.22,0.309335204,2
6,f,18,14,33,6_14,32,R,IP,0.1365,0.205483898,0.22425,0.313679449,2
6,f,18,14,34,6_14,32,R,IP,0.138,0.207103419,0.2285,0.318023461,2
6,f,18,14,35,6_14,32,R,IP,0.1395,0.208722644,0.23275,0.32236724,2
6,f,18,14,36,6_14,32,R,0.47,0.141,0.210341574,0.237,0.326710788,2
6,f,18,14,37,6_14,32,R,IP,0.1435,0.213713394,0.165,0.255596421,2
6,f,18,14,38,6_14,32,R,0.17,0.146,0.217086536,0.093,0.184483365,2
6,f,18,14,39,6_14,32,R,0.47,0.156,0.227436217,0.036,0.127847069,2
6,f,18,14,40,6_14,32,R,IP,0.169,0.241825166,0.046,0.139235907,2
6,f,18,14,41,6_14,32,R,0.68,0.182,0.256214455,0.056,0.150625005,2
6,f,18,14,42,6_14,32,R,IP,0.197,0.272685687,0.0665,0.162779796,2
6,f,18,14,43,6_14,32,R,0.68,0.212,0.289184094,0.077,0.174964988,2
6,f,18,14,44,6_14,32,R,0.68,0.221,0.299091504,0.083,0.181788988,2
6,f,18,14,45,6_14,32,R,0.68,0.237,0.31666424,0.092,0.192551657,2
6,f,18,14,46,6_14,32,R,0.28,0.251,0.332246762,-0.614,-0.51187502,2
6,f,18,14,47,6_14,32,R,IP,0.2525,0.334812382,-0.254,-0.150803152,2
6,f,18,14,48,6_14,32,R,0.63,0.254,0.337378875,0.106,0.210269543,2
6,f,18,14,49,6_14,32,R,IP,0.2495,0.334617476,0.1005,0.206611857,2
6,f,18,14,50,6_14,32,R,0.68,0.245,0.331874106,0.095,0.202973094,2
6,f,18,14,51,6_14,32,R,0.68,0.253,0.342702949,0.097,0.20832563,2
6,f,18,14,52,6_14,32,R,0.68,0.253,0.345037823,0.095,0.208718831,2
6,f,18,14,53,6_14,32,R,0.68,0.245,0.340261026,0.086,0.203051913,2
6,f,18,14,54,6_14,32,R,0.68,0.244,0.340663756,0.089,0.207623352,2
6,f,18,14,55,6_14,32,R,IP,0.2665,0.36578506,0.1,0.221149431,2
6,f,18,14,56,6_14,32,R,0.68,0.289,0.39088529,0.111,0.23465497,2
6,f,18,14,57,6_14,32,R,0.68,0.289,0.393192212,0.111,0.236886352,2
6,f,18,14,58,6_14,32,R,0.68,0.273,0.379248238,0.097,0.225128798,2
6,f,18,14,59,6_14,32,R,0.57,0.269,0.375470081,0.096,0.224345986,2
6,f,18,14,60,6_14,32,R,0.57,0.281,0.389028416,0.104,0.233954349,2
6,f,18,15,1,6_15,62,R,0.77,0.2,0.284051761,0.098,0.198979695,3.5
6,f,18,15,2,6_15,62,R,IP,0.169,0.251502828,0.0725,0.171281828,3.5
6,f,18,15,3,6_15,62,R,0.63,0.138,0.21906887,0.047,0.143746752,3.5
6,f,18,15,4,6_15,62,R,0.52,0.142,0.223014757,0.08,0.176883674,3.5
6,f,18,15,5,6_15,62,R,0.73,0.14,0.221917791,0.047,0.14537276,3.5
6,f,18,15,6,6_15,62,R,0.68,0.151,0.233396135,-0.021,0.078305151,3.5
6,f,18,15,7,6_15,62,R,0.73,0.146,0.228642083,0.052,0.152083817,3.5
6,f,18,15,8,6_15,62,R,0.68,0.152,0.235031825,-0.059,0.041677006,3.5
6,f,18,15,9,6_15,62,R,0.73,0.148,0.230814011,0.053,0.153676455,3.5
6,f,18,15,10,6_15,62,R,0.68,0.141,0.223029528,-0.131,-0.030934747,3.5
6,f,18,15,11,6_15,62,R,0.73,0.141,0.222788807,0.05,0.150125009,3.5
6,f,18,15,12,6_15,62,R,0.77,0.112,0.192803177,0.031,0.130470332,3.5
6,f,18,15,13,6_15,62,R,0.77,0.115,0.195626984,0.032,0.1313011,3.5
6,f,18,15,14,6_15,62,R,0.77,0.122,0.202137278,0.039,0.137762212,3.5
6,f,18,15,15,6_15,62,R,0.88,0.122,0.201518917,0.041,0.139191642,3.5
6,f,18,15,16,6_15,62,R,0.88,0.129,0.20800605,0.047,0.144671562,3.5
6,f,18,15,17,6_15,62,R,0.88,0.121,0.198819606,0.044,0.140464858,3.5
6,f,18,15,18,6_15,62,R,0.88,0.118,0.194677295,0.042,0.137378442,3.5
6,f,18,15,19,6_15,62,R,0.88,0.121,0.196309646,0.045,0.139047148,3.5
6,f,18,15,20,6_15,62,R,0.88,0.12,0.195215033,0.045,0.139083173,3.5
6,f,18,15,21,6_15,62,R,0.88,0.118,0.191703896,0.043,0.135523682,3.5
6,f,18,15,22,6_15,62,R,0.88,0.12,0.192363272,0.046,0.137248181,3.5
6,f,18,15,23,6_15,62,R,0.88,0.122,0.193112369,0.048,0.13803371,3.5
6,f,18,15,24,6_15,62,R,0.88,0.12,0.19028692,0.048,0.137210767,3.5
6,f,18,15,25,6_15,62,R,0.88,0.122,0.192313102,0.048,0.137299776,3.5
6,f,18,15,26,6_15,62,R,0.88,0.126,0.195955694,0.053,0.1419777,3.5
6,f,18,15,27,6_15,62,R,0.88,0.128,0.197548715,0.054,0.14259309,3.5
6,f,18,15,28,6_15,62,R,0.88,0.133,0.20206108,0.058,0.146048891,3.5
6,f,18,15,29,6_15,62,R,0.88,0.138,0.206787293,0.062,0.149795663,3.5
6,f,18,15,30,6_15,62,R,0.88,0.145,0.213448494,0.067,0.154478977,3.5
6,f,18,15,31,6_15,62,R,0.88,0.136,0.204332246,0.064,0.151254089,3.5
6,f,18,15,32,6_15,62,R,0.88,0.139,0.207138542,0.064,0.151102826,3.5
6,f,18,15,33,6_15,62,R,0.88,0.148,0.216002384,0.069,0.155929114,3.5
6,f,18,15,34,6_15,62,R,0.88,0.149,0.21724537,0.073,0.160067469,3.5
6,f,18,15,35,6_15,62,R,0.88,0.158,0.22701558,0.08,0.167691854,3.5
6,f,18,15,36,6_15,62,R,0.88,0.168,0.237869059,0.085,0.173355222,3.5
6,f,18,15,37,6_15,62,R,0.88,0.167,0.236833723,0.085,0.173222044,3.5
6,f,18,15,38,6_15,62,R,0.88,0.168,0.237026744,0.085,0.171231219,3.5
6,f,18,15,39,6_15,62,R,0.88,0.161,0.231161848,0.079,0.165960646,3.5
6,f,18,15,40,6_15,62,R,0.88,0.166,0.237462946,0.079,0.166966048,3.5
6,f,18,15,41,6_15,62,R,0.88,0.182,0.254977644,0.089,0.178292065,3.5
6,f,18,15,42,6_15,62,R,0.77,0.196,0.270469648,0.096,0.186743268,3.5
6,f,18,15,43,6_15,62,R,0.77,0.206,0.282051888,0.1,0.192445842,3.5
6,f,18,15,44,6_15,62,R,0.68,0.201,0.277799385,-0.078,0.015431148,3.5
6,f,18,15,45,6_15,62,R,0.73,0.201,0.278794184,0.092,0.186494095,3.5
6,f,18,15,46,6_15,62,R,0.82,0.115,0.195346057,0.045,0.142453706,3.5
6,f,18,15,47,6_15,62,R,0.77,0.103,0.182871895,0.036,0.132392474,3.5
6,f,18,15,48,6_15,62,R,0.82,0.101,0.180756249,0.033,0.128829051,3.5
6,f,18,15,49,6_15,62,R,0.77,0.091,0.170605092,0.024,0.119461414,3.5
6,f,18,15,50,6_15,62,R,0.82,0.077,0.156805962,0.013,0.108463129,3.5
6,f,18,15,51,6_15,62,R,0.77,0.066,0.145982115,0.004,0.099495946,3.5
6,f,18,15,52,6_15,62,R,0.77,0.058,0.138095085,-0.002,0.093489091,3.5
6,f,18,15,53,6_15,62,R,0.77,0.044,0.123857606,-0.012,0.083120929,3.5
6,f,18,15,54,6_15,62,R,0.82,0.055,0.136326731,0.001,0.098809217,3.5
